	135307264	136	8	1	254	24	0	0	0	0
	103325697	136	8	0	36	0	128	19	32	0
	2662406	136	8	124	168	13	128	0	0	0
	102277121	136	8	0	12	7	243	2	20	116
	102277121	136	8	0	12	7	223	2	20	116
	169648129	136	8	0	1	1	0	0	0	1
	102277121	136	8	0	11	7	151	3	20	113
	34643974	136	8	255	8	255	0	0	0	8
	3186690	136	8	191	223	233	209	202	113	62
	135307264	136	8	1	254	20	0	0	0	0
	102277121	136	8	0	15	7	52	20	19	110
	135307264	136	8	1	254	20	0	0	0	0
	2662406	136	8	124	168	13	128	0	0	0
	35692550	136	8	129	80	0	0	0	0	0
	35692550	136	8	129	80	0	0	0	0	0
	2662415	136	8	245	0	231	184	129	167	255
	135307264	136	8	1	254	16	0	0	0	0
	34643974	136	8	255	14	255	0	0	0	14
	3186690	136	8	191	223	233	209	202	113	62
	135307264	136	8	1	254	16	0	0	0	0
	35692550	136	8	129	80	0	0	0	0	0
	169385986	130	2	0	0	87	183	129	200	0
	102277121	136	8	0	30	7	243	40	19	109
	135307264	136	8	1	254	28	0	0	0	0
	35692550	136	8	129	64	0	0	0	0	0
	103325697	136	8	0	36	0	134	47	48	0
	2662415	136	8	241	0	135	183	129	167	255
	102277121	136	8	0	49	9	7	51	18	104
	135307264	136	8	1	254	24	0	0	0	0
	3186690	136	8	191	223	233	209	202	113	62
	203202560	136	8	0	0	32	50	0	18	0
	35692550	136	8	129	64	0	0	0	0	0
	35692550	136	8	129	64	0	0	0	0	0
	34643974	136	8	255	12	255	0	0	0	12
	3186690	136	8	191	223	233	209	202	113	62
	135307264	136	8	1	254	20	0	0	0	0
	1089542	136	8	0	0	0	0	0	0	0
	102277121	136	8	0	0	9	193	0	20	119
	135307264	136	8	1	254	20	0	0	0	0
	35692550	136	8	129	80	0	0	0	0	0
	102277121	136	8	1	0	8	220	0	20	117
	1089542	136	8	0	0	0	0	0	0	0
	3186690	136	8	191	223	233	209	202	113	62
	135307264	136	8	1	254	16	0	0	0	0
	35168262	136	8	0	44	0	44	0	44	0
	102277121	136	8	0	12	8	57	1	20	116
	135307264	136	8	1	254	16	0	0	0	0
	135307264	136	8	1	254	28	0	0	0	0
	135307264	136	8	1	254	28	0	0	0	0
	2662415	136	8	133	0	7	181	129	167	255
	135307264	136	8	1	254	24	0	0	0	0
	135307264	136	8	1	254	24	0	0	0	0
	135307264	136	8	1	254	20	0	0	0	0
	2662415	136	8	157	0	247	183	129	167	255
	102277121	136	8	0	11	7	71	3	19	110
	35692550	136	8	129	80	0	0	0	0	0
	35692550	136	8	129	64	0	0	0	0	0
	102277121	136	8	0	10	6	239	4	19	108
	135307264	136	8	1	254	16	0	0	0	0
	3186690	136	8	191	223	233	209	202	113	62
	35692550	136	8	129	80	0	0	0	0	0
	102277121	136	8	0	12	6	122	5	19	104
	135307264	136	8	1	254	28	0	0	0	0
	35692550	136	8	129	80	0	0	0	0	0
	135307264	136	8	1	254	28	0	0	0	0
	1089542	136	8	0	0	0	0	0	0	0
	3186690	136	8	191	223	233	209	202	113	62
	135307264	136	8	1	254	24	0	0	0	0
	135307264	136	8	1	254	24	0	0	0	0
